total_time,evaluate_children_time,node_select_time,rule_evaluation_time,lower_bound_time,lower_bound_num,objective_time,tree_insertion_time,tree_insertion_num,permutation_map_insertion_time,permutation_map_insertion_num,current_lower_bound,tree_min_objective,tree_prefix_length,tree_num_nodes,tree_num_evaluated,queue_size,queue_min_length,pmap_size,pmap_null_num,pmap_discard_num,log_remaining_space_size,prefix_lengths
1.55706,1.01276,0.00474548,1.00533,9.53674e-07,282116,0.288204,0.0275998,210440,0.169813,264984,0.0312498,0.354652,3,210177,1737,208440,1,205708,4580,2,139,1:84;2:5802;3:91068;4:110469;5:524;
2.0334,1.48532,0.00842667,1.47452,1.19209e-06,421675,0.414372,0.039057,308437,0.276945,395677,0.0326368,0.354652,3,308006,2569,305437,1,301137,7145,5,139,1:80;2:6010;3:105485;4:186639;5:6727;
2.2541,1.70352,0.0107949,1.69109,0,487169,0.473696,0.044543,354907,0.323464,457008,0.0333387,0.354189,3,354405,2969,351435,1,346484,8268,5,139,1:80;2:5952;3:110472;4:223482;5:10954;
2.25459,1.70407,0.0107949,1.69163,0,487289,0.473827,0.0445549,354996,0.323542,457125,0.0333387,0.354189,3,354494,2970,351524,1,346573,8268,5,139,1:80;2:5951;3:110561;4:223482;5:10954;
2.68719,1.70407,0.0107949,1.69163,0,487289,0.473827,0.0445549,354996,0.323542,457125,0.0333387,0.354189,3,354494,2970,351524,1,346573,8268,5,139,1:80;2:5950;3:110532;4:223440;5:10954;
2.92378,1.93876,0.0126133,1.92454,1.19209e-06,560356,0.540252,0.0507882,407118,0.367661,525551,0.0338696,0.354189,3,406537,3419,403118,1,397156,9807,5,138,1:80;2:5892;3:115030;4:266216;5:15332;
3.374,2.38549,0.0160029,2.36783,9.53674e-07,698640,0.665804,0.0625305,506911,0.451812,655008,0.0346402,0.354189,3,506180,4269,501911,1,494349,12406,6,138,1:79;2:5908;3:120329;4:335527;5:39499;
3.87599,2.88379,0.0195773,2.86258,9.53674e-07,836814,0.789881,0.07412,604423,0.590897,784307,0.0353252,0.354189,3,603531,5108,598423,1,589151,15116,6,138,1:79;2:5856;3:124545;4:399774;5:67600;
4.35557,3.35681,0.0260031,3.33208,9.53674e-07,975072,0.914759,0.0857177,701584,0.699532,913679,0.035873,0.354189,3,700534,5950,694584,1,683636,17792,6,138,1:79;2:5789;3:129588;4:457120;5:101439;
4.8016,3.79859,0.0301187,3.77044,9.53674e-07,1111991,1.03775,0.0967336,796906,0.789064,1041754,0.0363353,0.354189,3,795682,6776,788906,1,776146,20604,6,137,1:79;2:5759;3:131703;4:516478;5:134318;
5.24578,4.23891,0.0338738,4.20726,9.53674e-07,1249949,1.16175,0.10798,892160,0.876499,1170761,0.0367977,0.354189,3,890769,7609,883160,1,867804,24200,6,137,1:79;2:5715;3:134835;4:573493;5:168469;
5.69446,4.68364,0.0377016,4.64853,1.19209e-06,1387287,1.2854,0.119647,990155,0.965132,1299149,0.0371744,0.354189,3,988613,8458,980155,1,963026,26973,6,137,1:79;2:5695;3:136046;4:622977;5:214790;
6.14486,5.12981,0.0418131,5.0912,9.53674e-07,1525149,1.4082,0.130642,1081504,1.05807,1428045,0.0375682,0.354189,3,1079753,9252,1070504,1,1051301,30042,11,137,1:78;2:5756;3:139106;4:662444;5:262111;6:133;
6.74208,5.7226,0.046128,5.6805,0,1662563,1.53031,0.141207,1171320,1.30766,1556518,0.0378764,0.354189,3,1169358,10042,1159320,1,1138110,33048,12,137,1:77;2:5865;3:139687;4:712358;5:300086;6:260;
7.17675,6.15321,0.0500467,6.10759,1.19209e-06,1800113,1.6535,0.15204,1264422,1.38964,1685112,0.0382532,0.354189,3,1262265,10847,1251422,1,1228643,35617,12,137,1:77;2:5846;3:140925;4:745568;5:357375;6:644;
7.60898,6.58134,0.0540349,6.53223,0,1937208,1.77577,0.162663,1355503,1.47329,1813340,0.0384928,0.354189,3,1353134,11643,1341503,1,1317025,38307,21,137,1:76;2:5932;3:141814;4:782124;5:409010;6:773;
8.04245,7.01071,0.0580301,6.95811,9.53674e-07,2074517,1.89796,0.173535,1447290,1.55706,1941705,0.038801,0.354189,3,1444715,12437,1432290,1,1406032,41087,21,137,1:75;2:6035;3:143626;4:810724;5:469021;6:1035;
8.47259,7.43671,0.0620496,7.38064,0,2211194,2.01943,0.18404,1536448,1.64254,2069443,0.0390237,0.354189,3,1533664,13228,1520448,1,1491849,44428,21,137,1:75;2:6023;3:144056;4:854275;5:512823;6:1422;
8.91149,7.87141,0.0661299,7.81183,0,2347552,2.14157,0.195047,1630933,1.72905,2196862,0.0391778,0.354189,3,1627969,14048,1613933,1,1583921,46841,21,136,1:74;2:6127;3:145233;4:875160;5:583886;6:1679;
9.34943,8.30505,0.0703001,8.24197,9.53674e-07,2483638,2.2639,0.205967,1724057,1.81624,2324080,0.0394175,0.354189,3,1720906,14861,1706057,1,1674729,49157,21,136,1:74;2:6100;3:146899;4:903973;5:640729;6:6508;
9.78483,8.73619,0.0744565,8.66957,0,2620225,2.38563,0.216565,1814704,1.90412,2451739,0.0396402,0.354189,3,1811348,15656,1795704,1,1762683,51850,21,136,1:74;2:6094;3:147005;4:932112;5:701239;6:7406;
10.2248,9.17185,0.0786817,9.10168,0,2756669,2.50783,0.22743,1907596,1.9934,2579215,0.0397943,0.354189,3,1904042,16458,1887596,1,1852825,54600,21,136,1:74;2:6081;3:147936;4:955701;5:760433;6:15597;
10.6608,9.60343,0.0829308,9.52974,9.53674e-07,2892426,2.62926,0.238169,1997922,2.08286,2705997,0.0399484,0.354189,3,1994154,17244,1976922,1,1940608,57143,21,136,1:74;2:6065;3:148724;4:975465;5:828587;6:16234;
11.0971,10.0355,0.087091,9.9583,0,3028728,2.75059,0.248979,2088070,2.17381,2833348,0.040188,0.354189,3,2084110,18052,2066070,1,2027672,60227,21,136,1:74;2:6046;3:149983;4:1014397;5:875161;6:18637;
11.5411,10.4751,0.0913594,10.3943,1.19209e-06,3164493,2.87144,0.259451,2177201,2.26639,2960138,0.0403421,0.354189,3,2173028,18839,2154201,1,2113735,63295,21,136,1:74;2:6039;3:150188;4:1042194;5:934024;6:19910;
12.2776,11.2049,0.0980022,11.1203,0,3300287,2.9924,0.269974,2266071,2.65221,3086979,0.0405648,0.354189,3,2261684,19625,2242071,1,2199486,66414,21,136,1:74;2:6025;3:151119;4:1067254;5:994273;6:21556;
12.7221,11.6417,0.105561,11.5533,9.53674e-07,3436139,3.11339,0.28048,2355358,2.74702,3213857,0.0407189,0.354189,3,2350760,20414,2330358,1,2285913,69274,21,136,1:74;2:6012;3:152037;4:1090022;5:1056733;6:23710;
13.1615,12.0754,0.111108,11.9833,9.53674e-07,3571665,3.23475,0.291305,2447215,2.83699,3340427,0.040873,0.354189,3,2442426,21223,2421215,1,2375039,72005,21,136,1:73;2:6123;3:152258;4:1114351;5:1115672;6:30968;
13.5998,12.5086,0.116048,12.413,0,3707132,3.35625,0.302173,2539916,2.92565,3466921,0.0410271,0.354189,3,2534944,22041,2512916,1,2464779,74965,22,136,1:72;2:6226;3:152349;4:1136685;5:1179936;6:35791;
13.9813,12.8857,0.120287,12.7867,9.53674e-07,3829987,3.4647,0.31111,2616436,3.00204,3581620,0.0411127,0.353796,4,2611239,22724,2588527,1,2539052,77212,22,136,1:72;2:6222;3:152438;4:1159155;5:1225347;6:43437;
13.9818,12.8863,0.120287,12.7873,9.53674e-07,3830105,3.46481,0.311123,2616526,3.00213,3581735,0.0411127,0.353796,4,2611329,22725,2588617,1,2539141,77213,22,136,1:72;2:6222;3:152437;4:1159245;5:1225347;6:43437;
17.0543,12.8863,0.120287,12.7873,9.53674e-07,3830105,3.46481,0.311123,2616526,3.00213,3581735,0.0411127,0.353796,4,2611329,22725,2588617,1,2539141,77213,22,136,1:72;2:6220;3:152410;4:1159126;5:1225237;6:43437;
17.0991,12.9305,0.120882,12.8312,1.19209e-06,3842514,3.47632,0.312219,2625793,3.01293,3593325,0.0411812,0.353796,4,2620586,22806,2597793,1,2547928,77693,22,136,1:72;2:6220;3:152385;4:1160761;5:1232803;6:43437;
17.5482,13.3742,0.126204,13.2713,9.53674e-07,3975074,3.59668,0.323574,2722293,3.10915,3716897,0.0411812,0.353796,4,2716927,23647,2693293,1,2642744,79377,22,136,1:72;2:6220;3:152385;4:1159761;5:1329303;6:43437;
17.9918,13.8128,0.131029,13.7064,9.53674e-07,4110429,3.71793,0.334298,2814328,3.20322,3843261,0.0413353,0.353796,4,2808756,24441,2784328,1,2728437,85719,22,136,1:72;2:6214;3:152507;4:1188785;5:1384179;6:50456;
18.4339,14.2501,0.135725,14.1401,0,4246032,3.8398,0.345028,2906034,3.29576,3969896,0.0414894,0.353796,4,2900256,25235,2875034,1,2812952,92910,22,136,1:72;2:6202;3:153193;4:1218118;5:1437750;6:57585;
18.8749,14.6863,0.140295,14.5728,9.53674e-07,4382531,3.96204,0.355947,2997423,3.38757,4097417,0.0416436,0.353796,4,2991430,26020,2965423,1,2897640,99611,22,136,1:72;2:6192;3:153544;4:1243483;5:1494910;6:65108;
19.3161,15.1229,0.144788,15.0058,9.53674e-07,4518371,4.08402,0.366825,3089797,3.47893,4224270,0.0417291,0.353796,4,3083593,26809,3056797,1,2983039,106586,22,136,1:72;2:6179;3:154410;4:1263570;5:1558926;6:71526;
19.7592,15.5614,0.149292,15.4407,9.53674e-07,4654202,4.20592,0.37798,3183668,3.56961,4351127,0.0418662,0.353796,4,3177243,27588,3149668,1,3069616,113880,22,136,1:72;2:6166;3:155357;4:1267614;5:1641522;6:76823;
20.2078,16.0055,0.153749,15.8813,9.53674e-07,4790066,4.32842,0.389307,3279925,3.66278,4478021,0.0419518,0.353796,4,3273329,28417,3244925,1,3157767,121986,22,136,1:72;2:6166;3:155072;4:1289938;5:1710776;6:80787;
20.675,16.4674,0.158885,16.3367,0,4926291,4.45102,0.40064,3375359,3.77047,4605264,0.0421059,0.353796,4,3368583,29237,3339359,1,3246742,128445,22,136,1:72;2:6147;3:156371;4:1310819;5:1765545;6:98291;
21.1177,16.905,0.163844,16.7707,0,5062057,4.5716,0.411316,3463509,3.8704,4732084,0.04226,0.353796,4,3456504,30008,3426509,1,3329378,133958,23,136,1:71;2:6245;3:156828;4:1338507;5:1807066;6:115677;
21.5728,17.3549,0.168888,17.217,0,5197357,4.69324,0.422844,3559710,3.96993,4858389,0.0423286,0.353796,4,3552507,30810,3521710,1,3418715,140822,23,136,1:71;2:6233;3:157846;4:1337652;5:1888400;6:129393;
22.0207,17.798,0.173609,17.6566,0,5332890,4.81414,0.433999,3653098,4.06808,4984945,0.0424141,0.353796,4,3645713,31628,3614098,1,3504764,148161,23,136,1:71;2:6233;3:157548;4:1360548;5:1957696;6:129887;
22.4592,18.2316,0.178372,18.0867,9.53674e-07,5468666,4.9349,0.444506,3741391,4.16366,5111733,0.0425682,0.353796,4,3733781,32403,3701391,1,3587132,154086,23,136,1:71;2:6215;3:158527;4:1386781;5:2004833;6:142849;
22.9034,18.671,0.183099,18.5224,1.19209e-06,5603764,5.05569,0.455362,3833845,4.25933,5237850,0.0426537,0.353796,4,3826015,33183,3792845,1,3673880,159792,23,136,1:71;2:6207;3:159207;4:1390492;5:2076073;6:158680;
23.3466,19.1094,0.18776,18.9574,0,5738355,5.17647,0.466132,3926022,4.35506,5363491,0.0427223,0.353796,4,3918000,33991,3884022,1,3759836,166013,23,136,1:71;2:6207;3:158947;4:1409790;5:2148213;6:158680;
23.7879,19.5459,0.192379,19.3904,9.53674e-07,5873813,5.29722,0.476626,4016776,4.45126,5490000,0.0428764,0.353796,4,4008550,34787,3973776,1,3845415,171188,23,136,1:71;2:6197;3:159541;4:1431631;5:2198162;6:176061;
24.2313,19.9846,0.197065,19.8254,0,6008919,5.41774,0.487508,4108563,4.54735,5616151,0.042945,0.353796,4,4100110,35560,4064563,1,3931754,176636,23,136,1:71;2:6191;3:159985;4:1430827;5:2268532;6:196844;
24.6986,20.4465,0.20225,20.2838,9.53674e-07,6144540,5.54212,0.498687,4201899,4.65851,5742794,0.0430305,0.353796,4,4193272,36386,4156899,1,4019153,182573,23,136,1:71;2:6191;3:159663;4:1455760;5:2330098;6:203003;
25.1604,20.9032,0.207302,20.7368,0,6280518,5.66265,0.508943,4289121,4.76352,5869782,0.0431846,0.353796,4,4280262,37154,4243121,1,4101625,187323,23,136,1:71;2:6177;3:160313;4:1478096;5:2371746;6:224605;
25.6182,21.3561,0.212152,21.1862,9.53674e-07,6415605,5.78359,0.520111,4383737,4.86814,5995899,0.0431846,0.353796,4,4374685,37961,4336737,1,4189602,193962,23,135,1:71;2:6177;3:160313;4:1477096;5:2466362;6:224605;
25.882,21.6168,0.215056,21.4448,9.53674e-07,6496018,5.85553,0.526416,4437307,4.92783,6071008,0.0432701,0.353025,4,4428134,38430,4389716,1,4241298,195836,23,135,1:71;2:6162;3:161226;4:1492430;5:2471834;6:255881;
25.8825,21.6174,0.215056,21.4453,0,6496134,5.85567,0.526425,4437393,4.92795,6071121,0.0432701,0.353025,4,4428220,38431,4389802,1,4241384,195836,23,135,1:71;2:6162;3:161225;4:1492516;5:2471834;6:255881;
31.0807,21.6174,0.215056,21.4453,0,6496134,5.85567,0.526425,4437393,4.92795,6071121,0.0432701,0.353025,4,4428220,38431,4389802,1,4241384,195836,23,134,1:71;2:6157;3:161173;4:1492259;5:2471584;6:255881;
31.2742,21.8087,0.217155,21.6353,0,6551493,5.90594,0.531151,4477842,4.97391,6122825,0.0433387,0.353025,4,4468619,38790,4429842,1,4279201,198468,23,134,1:71;2:6157;3:161050;4:1500644;5:2503362;6:255881;
32.3718,22.9014,0.221908,22.7245,0,6685827,6.02472,0.541239,4563986,5.7336,6248182,0.0433557,0.353025,4,4554506,39533,4514986,1,4359048,204765,23,134,1:71;2:6155;3:161279;4:1499646;5:2589277;6:255881;
32.8089,23.3335,0.226808,23.153,9.53674e-07,6820024,6.14506,0.552268,4658204,5.82289,6373412,0.0434928,0.353025,4,4648561,40370,4608204,1,4449102,208929,23,134,1:71;2:6147;3:161631;4:1529288;5:2616948;6:291444;
33.2474,23.7669,0.231756,23.5829,0,6955265,6.26532,0.56289,4749512,5.91504,6499656,0.0434928,0.353025,4,4739652,41153,4698512,1,4533358,215981,23,134,1:71;2:6147;3:161631;4:1528288;5:2708256;6:291444;
33.6802,24.1948,0.236624,24.0073,9.53674e-07,7091022,6.38596,0.573128,4838263,6.00623,6626435,0.0436469,0.353025,4,4828187,41937,4786263,1,4617547,220543,23,134,1:71;2:6141;3:161747;4:1552062;5:2747391;6:316176;
34.1072,24.6167,0.241459,24.4257,9.53674e-07,7225229,6.50472,0.583251,4925114,6.09582,6751651,0.0437155,0.353025,4,4914790,42689,4872114,1,4699613,225328,23,134,1:71;2:6133;3:162492;4:1551186;5:2820300;6:329257;
34.5469,25.0516,0.246272,24.857,9.53674e-07,7360346,6.62562,0.594157,5018233,6.18732,6877792,0.043801,0.353025,4,5007730,43510,4964233,1,4787686,230374,23,134,1:71;2:6133;3:162214;4:1572097;5:2868050;6:352993;
34.9779,25.4776,0.251023,25.2795,9.53674e-07,7494877,6.74501,0.604621,5107272,6.27716,7003326,0.043801,0.353025,4,5096540,44281,5052272,1,4870423,236676,23,134,1:71;2:6133;3:162214;4:1571097;5:2957089;6:352993;
35.4159,25.9107,0.255882,25.709,9.53674e-07,7630464,6.86622,0.615467,5199293,6.36845,7129914,0.0439552,0.353025,4,5188371,45091,5143293,1,4958227,240893,23,134,1:71;2:6118;3:163124;4:1593316;5:2983648;6:394341;
35.8433,26.3331,0.260663,26.1279,9.53674e-07,7765300,6.9855,0.625463,5285235,6.45915,7255744,0.0439552,0.353025,4,5274063,45841,5228235,1,5038413,246649,23,134,1:71;2:6118;3:163124;4:1592316;5:3069590;6:394341;
36.2677,26.7528,0.265417,26.544,9.53674e-07,7899475,7.10453,0.635542,5371338,6.54832,7380921,0.0441093,0.353025,4,5359944,46619,5313338,1,5121585,249580,23,134,1:71;2:6111;3:163245;4:1626137;5:3075763;6:439336;
36.7165,27.194,0.270692,26.9816,0,8033507,7.22447,0.646684,5464309,6.64791,7505963,0.0441093,0.353025,4,5452729,47433,5405309,1,5208489,255647,23,134,1:71;2:6111;3:163245;4:1625137;5:3168734;6:439336;
37.1475,27.6195,0.275919,27.4036,9.53674e-07,8168646,7.34335,0.65652,5548825,6.74351,7632101,0.0441778,0.353025,4,5536964,48152,5488825,1,5289917,258735,23,134,1:71;2:6102;3:164065;4:1624718;5:3197633;6:493561;
37.596,28.0629,0.281007,27.8434,0,8303885,7.46466,0.66758,5642403,6.84248,7758357,0.0442634,0.353025,4,5630388,48998,5581403,1,5377904,264326,23,134,1:71;2:6102;3:163723;4:1651650;5:3252912;6:504271;
38.0282,28.4899,0.286084,28.2669,9.53674e-07,8439226,7.58381,0.677502,5727192,6.93841,7884712,0.0443319,0.353025,4,5714909,49730,5665192,1,5457627,269392,23,134,1:71;2:6091;3:164718;4:1650870;5:3314799;6:525969;
38.4694,28.926,0.291135,28.6994,0,8573376,7.70422,0.688421,5819727,7.03377,8009884,0.0444175,0.353025,4,5807267,50553,5756727,1,5547018,272535,24,134,1:70;2:6196;3:164425;4:1674035;5:3333423;6:575905;
38.9025,29.354,0.29603,29.1239,9.53674e-07,8707309,7.82294,0.699013,5908184,7.12759,8134844,0.0444175,0.353025,4,5895502,51331,5844184,1,5630138,277872,24,134,1:70;2:6196;3:164425;4:1673035;5:3421880;6:575905;
39.3186,29.765,0.301095,29.5311,9.53674e-07,8842544,7.94116,0.70786,5985994,7.21829,8261078,0.0444861,0.353025,4,5972969,51988,5920994,1,5705496,280324,24,134,1:70;2:6188;3:164980;4:1672752;5:3440557;6:633774;
39.7619,30.2034,0.305823,29.9661,0,8977067,8.06171,0.718902,6079624,7.3148,8386620,0.0445716,0.353025,4,6066451,52840,6013624,1,5793783,285667,24,134,1:70;2:6188;3:164712;4:1692663;5:3507473;6:639719;7:127;
40.1909,30.6274,0.310687,30.3865,0,9111742,8.18067,0.729068,6164705,7.40889,8512307,0.0446402,0.353025,4,6151282,53590,6097705,1,5874227,290304,24,134,1:70;2:6178;3:165371;4:1691811;5:3578212;6:653264;7:127;
40.6284,31.0596,0.315862,30.815,0,9246692,8.29974,0.739264,6250085,7.50822,8638274,0.0447257,0.353025,4,6236420,54348,6182085,1,5956179,293732,24,134,1:70;2:6178;3:165066;4:1715507;5:3594999;6:697467;7:127;
41.0705,31.4964,0.321051,31.2483,9.53674e-07,9380517,8.41879,0.749725,6339496,7.60955,8763129,0.0447257,0.353025,4,6325623,55140,6270496,1,6040388,298934,24,134,1:70;2:6178;3:165066;4:1714507;5:3684410;6:697467;7:127;
41.506,31.9266,0.326276,31.6749,9.53674e-07,9515531,8.53819,0.759542,6424522,7.70864,8889144,0.0447943,0.353025,4,6410382,55873,6354522,1,6121557,302791,24,134,1:70;2:6165;3:166059;4:1713962;5:3724612;6:740856;7:127;
41.9369,32.3521,0.331381,32.097,9.53674e-07,9649726,8.65655,0.769375,6509390,7.80576,9014395,0.0448798,0.353025,4,6495017,56640,6438390,1,6202537,306679,24,134,1:69;2:6260;3:165734;4:1738074;5:3751363;6:774096;7:127;
42.3754,32.7855,0.336364,32.5268,9.53674e-07,9783946,8.77577,0.77974,6597282,7.90539,9139624,0.0448798,0.353025,4,6582691,57422,6525282,1,6284924,312184,24,134,1:69;2:6260;3:165734;4:1737074;5:3839255;6:774096;7:127;
42.8078,33.2126,0.341534,32.9503,9.53674e-07,9918692,8.89474,0.789891,6682058,8.00264,9265367,0.0449484,0.353025,4,6667193,58148,6609058,1,6366915,314969,24,134,1:69;2:6250;3:166603;4:1736704;5:3866696;6:829942;7:127;
43.2511,33.6509,0.346478,33.385,1.19209e-06,10053239,9.01478,0.800573,6773654,8.10116,9390948,0.0450339,0.353025,4,6758620,58979,6699654,1,6453470,320010,24,134,1:69;2:6250;3:166317;4:1758923;5:3919996;6:845178;7:256;
43.6803,34.0751,0.35137,33.8057,9.53674e-07,10187911,9.13327,0.810322,6857017,8.19914,9516628,0.0450339,0.353025,4,6841729,59725,6782017,1,6531889,324954,24,134,1:69;2:6250;3:166317;4:1757923;5:4003359;6:845178;7:256;
44.1142,34.5038,0.356481,34.2306,0,10322953,9.25297,0.820571,6943671,8.29427,9642662,0.0451025,0.353025,4,6928116,60458,6867671,1,6616003,327494,24,134,1:69;2:6234;3:167563;4:1757668;5:4020405;6:912811;7:256;
44.5589,34.9433,0.361507,34.6667,9.53674e-07,10457421,9.37282,0.831214,7033098,8.3979,9768146,0.045188,0.353025,4,7017368,61283,6956098,1,6700938,331986,24,134,1:69;2:6234;3:167273;4:1779527;5:4082453;6:917621;7:256;
